,ID,acceleration,sprint_speed,sho,heading_accuracy,pas,ball_control,dribbling,agility,def,composure,stamina,strength,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,jumping
11491,199307,72,78,45,56,57,56,58,61,57,50,89,84,15,10,13,6,13,48
11492,214923,77,78,56,56,55,67,67,75,58,65,81,73,15,11,7,11,8,72
11493,219275,65,68,50,54,54,64,55,75,62,59,62,66,14,10,13,14,15,76
11494,160139,35,41,70,72,48,63,40,37,38,61,47,82,10,11,9,12,7,45
11495,236427,64,57,40,44,62,71,67,60,49,68,69,69,10,13,10,6,8,37
11496,192651,67,69,37,63,55,57,55,66,61,61,70,72,8,13,15,7,9,69
11497,237964,71,77,57,66,59,61,62,67,60,58,69,59,9,9,14,7,7,66
11498,238476,49,63,30,68,43,54,48,48,62,52,60,82,9,13,5,14,14,65
11499,215437,75,74,26,58,44,62,62,56,64,43,65,61,12,14,10,14,6,66
11500,223629,78,83,60,57,55,62,66,77,20,45,65,58,13,8,11,8,9,72
11501,223885,49,46,58,13,63,20,18,34,47,32,39,70,64,58,63,61,68,61
11502,240781,30,20,66,14,61,13,9,30,25,26,22,55,64,66,61,62,66,64
11503,210574,64,68,59,54,61,66,71,60,43,62,67,70,14,16,11,8,9,51
11504,229518,64,67,33,65,50,56,54,60,63,56,66,82,14,12,14,10,13,71
11505,209039,83,88,65,48,51,65,67,71,20,56,67,52,10,14,8,8,10,66
11506,221839,71,69,62,62,47,62,61,69,31,57,60,68,9,12,11,13,8,49
11507,159375,44,35,63,15,61,14,19,40,39,52,21,53,65,63,61,65,63,47
11508,225423,65,72,26,58,49,61,63,64,65,45,72,70,8,16,11,14,9,76
11509,226447,47,52,23,65,36,31,35,44,66,55,56,75,13,11,16,15,16,58
11510,164495,65,54,51,48,63,65,64,66,60,66,71,64,14,14,10,9,8,72
11511,187279,75,74,56,53,62,64,63,74,43,58,51,43,11,9,13,7,9,76
11512,212624,66,63,49,55,60,60,60,78,56,64,90,60,6,9,13,9,13,85
11513,198034,75,78,47,52,54,60,42,76,62,59,62,70,10,7,9,13,7,77
11514,223378,55,58,45,56,59,62,60,61,62,53,75,65,12,15,15,13,6,72
11515,232338,70,61,23,62,35,27,33,53,65,50,72,76,13,14,8,8,7,70
11516,239250,63,65,64,61,49,60,62,59,19,57,70,73,6,10,10,10,8,59
11517,234387,49,55,31,61,37,43,36,46,62,62,59,80,6,12,8,5,12,66
11518,171923,72,74,57,54,63,65,62,62,57,51,80,67,7,14,12,9,13,59
11519,195219,64,66,54,69,37,48,35,62,63,65,77,80,9,6,14,11,14,82
11520,197012,76,78,61,60,59,63,63,73,61,59,68,83,11,6,10,11,8,77
11521,188308,76,72,54,23,60,65,70,83,25,62,59,41,12,12,10,16,13,74
11522,205461,78,68,63,65,48,61,64,69,28,54,75,74,10,14,7,9,16,80
11523,187029,52,53,29,46,52,55,33,49,62,58,62,73,14,15,9,6,6,73
11524,200086,73,77,59,65,58,59,60,73,42,63,75,71,12,16,11,7,9,87
11525,222102,69,57,54,63,65,63,62,66,61,64,67,65,9,14,6,16,14,62
11526,226710,55,55,64,69,49,69,64,58,24,59,55,74,12,10,11,7,12,69
11527,232342,57,68,57,46,61,70,72,59,50,53,62,61,10,7,9,10,14,49
11528,181910,71,64,49,53,61,59,52,54,62,61,65,66,10,13,10,7,11,63
11529,191126,66,68,63,56,38,59,60,70,20,61,58,68,8,16,16,6,14,63
11530,199831,38,50,59,20,63,19,12,49,45,54,31,71,66,59,63,64,65,66
11531,228759,66,69,29,57,52,61,59,51,64,55,68,72,13,15,10,13,10,69
11532,235671,83,79,56,43,54,65,68,75,29,58,55,68,10,11,7,10,9,74
11533,204184,55,50,47,57,57,58,60,60,67,60,62,72,13,11,13,11,16,74
11534,211096,72,74,26,44,44,49,53,74,65,62,70,78,10,10,9,9,6,69
11535,223896,74,62,63,71,62,63,64,54,30,66,68,85,8,7,13,14,12,66
11536,238744,65,65,53,72,64,64,65,68,60,64,55,63,7,9,12,9,11,78
11537,239768,83,74,40,57,54,59,54,59,62,59,70,76,8,13,11,11,12,62
11538,220569,81,75,60,57,60,62,63,73,43,59,64,61,14,16,12,13,16,57
11539,160153,84,71,63,51,63,71,75,91,31,66,61,39,9,16,15,8,8,52
11540,228249,68,68,63,63,56,66,62,62,40,65,66,63,7,13,7,13,11,65
11541,233369,70,72,55,45,63,67,65,76,58,64,70,58,13,10,10,6,14,65
11542,140442,49,37,35,65,45,52,35,55,63,52,72,76,6,10,14,11,11,71
11543,216730,56,67,44,62,42,48,42,38,63,58,59,76,8,10,10,7,12,72
11544,134811,61,54,63,41,66,65,66,71,31,68,46,59,9,12,16,8,10,54
11545,232859,70,70,56,58,63,64,65,66,57,57,75,70,14,8,14,10,8,54
11546,239003,67,68,63,49,60,65,69,69,32,54,49,58,12,15,6,6,7,53
11547,191387,76,73,61,64,58,62,62,83,23,57,64,69,7,13,11,7,6,71
11548,233884,68,71,47,61,61,68,60,61,60,68,65,72,10,7,15,13,8,74
11549,188316,62,69,63,59,66,65,61,61,58,70,87,75,8,15,15,12,13,52
11550,201117,32,40,62,13,51,24,15,31,36,48,32,43,64,62,51,63,64,58
11551,138909,66,65,50,61,64,62,58,68,57,70,73,67,5,11,41,7,21,65
11552,232861,64,63,56,46,60,65,65,77,41,51,76,70,13,7,12,15,13,46
11553,179869,58,63,37,62,58,60,56,62,63,64,80,70,14,14,6,10,12,78
11554,214942,73,70,61,51,52,74,72,69,20,52,67,48,16,10,15,6,13,66
11555,216478,64,40,62,20,63,40,18,60,51,59,30,67,63,62,63,63,65,65
11556,217502,48,47,68,13,57,19,11,32,47,26,43,73,64,68,57,67,60,66
11557,232094,79,77,61,57,46,60,61,70,31,61,72,66,11,6,7,7,11,61
11558,220063,60,54,31,60,40,47,48,43,64,51,43,69,9,7,13,11,15,71
11559,220575,75,66,45,51,54,50,63,77,63,67,68,59,14,8,15,8,16,56
11560,188831,67,66,53,59,58,60,57,63,62,64,82,82,12,15,10,13,8,74
11561,189343,58,61,16,69,51,53,49,71,64,55,61,71,10,12,6,5,5,73
11562,213152,71,74,61,63,46,68,59,63,32,53,63,81,7,14,12,14,12,75
11563,160160,63,55,68,57,53,69,66,60,29,60,69,48,17,12,16,18,18,65
11564,235424,70,77,49,52,58,66,63,76,63,63,60,60,5,11,11,14,8,67
11565,215969,55,60,44,54,62,63,62,63,65,56,55,41,15,13,9,9,12,66
11566,220833,41,49,56,15,58,18,16,33,45,30,28,62,68,56,58,60,72,51
11567,156321,41,49,61,71,51,69,52,29,35,70,63,98,14,7,15,6,16,50
11568,232609,77,81,56,38,60,60,57,88,35,62,71,68,12,7,7,11,7,57
11569,177313,76,72,65,57,49,58,55,63,22,58,72,70,11,11,6,14,6,62
11570,211618,80,74,64,53,56,68,65,79,32,48,56,67,12,9,10,8,12,74
11571,211874,54,68,26,64,42,34,21,39,61,58,33,79,8,11,8,9,16,62
11572,221346,71,76,52,43,58,70,73,74,26,60,58,50,6,14,14,11,14,43
11573,234914,68,69,52,48,65,68,69,77,49,59,65,49,12,5,10,7,6,56
11574,239010,72,67,34,50,52,53,60,62,62,51,75,58,10,15,8,9,7,59
11575,215971,64,66,40,64,38,55,27,58,61,60,69,82,8,7,13,12,10,84
11576,221603,49,53,45,60,61,63,60,59,61,68,65,82,10,13,12,14,6,56
11577,224163,66,66,36,62,58,68,58,72,63,56,62,62,9,15,14,12,6,50
11578,234915,66,71,57,38,62,67,62,72,39,55,70,65,12,11,9,11,7,66
11579,172195,71,69,57,54,64,62,63,65,59,56,72,62,8,13,6,10,16,72
11580,240547,71,78,64,59,44,67,68,57,22,61,70,55,15,11,11,6,8,67
11581,142244,62,32,42,73,55,60,47,55,62,65,79,83,14,11,9,6,13,58
11582,214948,67,71,36,60,52,56,50,60,61,41,64,75,15,13,11,8,9,75
11583,216484,79,73,58,52,59,61,63,84,33,52,68,57,11,9,10,6,9,60
11584,140453,63,47,60,42,70,69,72,64,41,69,32,63,12,13,10,14,13,58
11585,208549,61,73,64,72,56,64,59,63,56,60,83,71,15,8,10,8,7,72
11586,213413,48,42,60,12,62,16,19,56,45,26,36,63,66,60,62,60,69,48
11587,164773,60,58,54,55,62,61,57,62,62,55,68,65,16,10,13,14,9,54
11588,209830,55,48,61,10,58,26,16,39,51,30,27,58,63,61,58,58,71,71
11589,235942,69,68,43,29,61,71,64,67,39,54,68,37,10,7,5,7,10,35
11590,204199,67,71,42,46,55,49,48,62,62,55,80,66,7,12,8,12,7,64
11591,209831,62,67,27,60,34,53,49,58,63,55,69,92,11,8,12,9,13,71
11592,220071,84,84,42,40,47,61,67,90,62,60,75,85,7,10,6,8,13,65
11593,226727,82,78,35,49,49,61,68,70,58,62,72,40,12,15,10,13,9,79
11594,233639,62,60,37,53,57,60,55,62,60,67,80,75,7,13,12,6,10,75
11595,203176,69,74,43,47,59,61,59,78,62,54,73,63,12,11,16,13,15,72
11596,224936,67,62,48,55,53,61,56,66,62,59,73,73,16,12,14,10,7,66
11597,234152,62,61,60,38,61,71,70,65,35,56,52,44,15,6,14,10,13,38
11598,189352,77,70,60,47,57,68,66,85,35,60,66,42,7,14,6,15,8,79
11599,205225,66,68,40,65,51,55,45,54,62,60,61,74,13,9,11,8,8,74
11600,208297,83,82,50,46,55,61,63,70,59,58,77,56,7,7,11,10,12,85
11601,210601,68,69,36,58,57,60,57,59,67,66,40,72,6,16,14,11,7,90
11602,214185,79,67,61,63,64,70,69,67,26,55,69,40,9,6,12,8,12,54
11603,219561,74,74,65,35,55,68,68,62,29,61,71,63,13,7,14,7,6,52
11604,160169,48,49,47,11,66,16,12,50,49,61,39,65,59,47,66,72,74,75
11605,208298,76,74,62,55,64,65,69,80,60,65,71,63,8,11,13,15,8,59
11606,213418,86,84,58,63,52,60,63,76,29,52,56,75,8,15,10,6,13,62
11607,222378,68,67,30,67,46,55,49,53,66,48,70,76,7,12,14,16,16,73
11608,228266,42,49,61,14,58,21,14,38,46,31,23,68,64,61,58,63,64,58
11609,163754,47,31,26,63,37,46,29,29,64,56,57,84,1,1,1,1,1,71
11610,234922,60,61,60,57,63,62,63,67,39,64,65,57,9,14,9,7,13,55
11611,204459,52,50,35,65,36,38,22,47,65,48,58,82,9,14,8,11,11,54
11612,232107,39,42,60,25,57,20,11,34,41,32,29,78,66,60,57,59,68,54
11613,134828,33,30,26,69,49,54,51,26,64,45,62,82,6,15,16,13,10,29
11614,208812,73,74,58,54,60,61,61,72,59,58,75,71,15,14,9,7,14,73
11615,209068,59,53,26,71,43,41,37,53,63,31,72,82,10,10,15,10,8,79
11616,223916,66,69,63,65,54,67,66,69,27,55,67,66,12,8,13,15,13,64
11617,159916,58,61,47,58,60,68,50,55,62,55,59,61,12,15,15,10,19,68
11618,232876,65,68,30,44,55,59,53,60,60,47,69,59,7,11,11,13,9,71
11619,191148,26,61,62,76,49,59,54,32,29,45,60,85,11,16,15,13,6,71
11620,151213,68,64,63,51,68,69,67,62,58,64,71,79,10,15,6,9,8,80
11621,169389,63,66,52,61,64,62,58,73,61,68,73,63,14,7,7,16,13,75
11622,169645,79,82,55,41,57,61,63,79,32,50,70,61,12,15,15,16,15,67
11623,239021,61,68,61,48,62,66,49,65,56,45,84,62,8,8,9,12,8,56
11624,184237,72,71,57,54,63,66,67,73,58,60,71,66,14,14,14,16,16,67
11625,122541,35,35,64,20,67,17,13,27,35,32,36,70,65,64,67,64,62,62
11626,189869,62,63,53,44,59,64,66,75,41,63,75,72,10,16,16,13,11,76
11627,160174,59,69,41,71,47,54,41,58,69,62,64,75,9,13,9,8,8,78
11628,228782,60,61,53,62,59,64,60,59,57,59,70,74,9,11,6,10,16,64
11629,230574,68,70,59,48,61,66,64,63,53,67,74,63,14,12,8,10,14,58
11630,241070,62,64,37,68,41,35,46,56,67,38,62,64,10,9,12,11,14,71
11631,208303,54,43,23,70,31,45,45,31,65,50,51,76,12,7,10,12,12,75
11632,213423,84,85,62,47,57,67,65,72,54,54,76,75,13,7,13,12,9,67
11633,155567,73,78,52,47,60,63,64,65,59,67,78,58,11,11,14,13,14,63
11634,223407,46,44,60,13,58,20,11,33,45,24,35,65,66,60,58,64,67,65
11635,233135,55,55,29,63,42,58,48,49,63,45,59,76,13,8,12,10,14,56
11636,169391,52,66,28,62,57,60,48,58,62,60,78,72,12,15,6,12,7,73
11637,235183,21,24,63,11,64,15,9,37,23,25,40,38,64,63,64,63,64,56
11638,241071,74,73,60,54,62,66,68,84,49,70,67,42,10,13,13,8,6,59
11639,203440,31,34,53,8,69,18,9,31,33,43,28,59,67,53,69,64,67,51
11640,210352,73,72,38,59,56,61,62,57,60,56,75,68,14,14,10,9,10,57
11641,224432,82,77,51,42,56,64,66,94,34,63,74,29,14,8,12,7,7,59
11642,190640,61,69,53,64,59,64,56,68,65,57,83,79,8,9,16,8,7,87
11643,219825,76,75,63,68,44,64,64,62,29,54,63,77,13,9,11,9,9,75
11644,226737,54,52,25,68,48,39,33,34,65,60,62,72,12,12,6,7,10,55
11645,184753,83,75,44,53,57,58,56,63,59,52,88,71,9,11,7,6,11,57
11646,191153,30,36,60,11,58,25,21,28,33,50,37,64,65,60,58,63,67,41
11647,202674,88,89,59,59,59,63,65,83,39,60,63,71,8,14,14,10,12,90
11648,139442,81,54,49,56,65,66,67,57,53,66,65,45,15,10,14,14,16,78
11649,221106,69,66,58,55,61,67,64,62,54,65,77,80,15,8,11,7,8,63
11650,225714,54,53,65,68,44,63,56,59,23,56,55,75,13,10,8,14,10,73
11651,234162,64,56,41,53,60,64,61,74,60,53,66,65,7,13,10,7,12,61
11652,237490,67,68,45,28,64,67,63,78,52,66,66,46,6,14,6,8,12,60
11653,139443,69,57,58,63,63,66,67,42,61,60,55,73,10,9,9,6,16,71
11654,229555,72,75,55,58,60,66,68,71,54,57,79,73,7,7,9,14,7,74
11655,236723,86,84,45,49,56,64,62,71,58,57,65,41,14,14,7,11,8,56
11656,239795,79,82,61,60,41,63,63,61,22,55,61,78,8,13,9,11,6,56
11657,120243,35,35,60,14,65,24,16,52,35,47,41,54,57,60,65,70,60,51
11658,191924,38,42,64,14,63,16,14,23,40,59,21,74,62,64,63,65,63,60
11659,215477,60,49,30,67,43,53,28,39,61,60,59,81,8,14,16,9,8,76
11660,227509,86,83,61,53,53,64,64,75,31,51,79,52,9,9,14,8,16,64
11661,224438,67,71,60,66,53,61,64,60,27,59,74,72,7,13,10,6,14,74
11662,233142,57,60,52,58,56,57,55,72,62,52,68,72,12,9,15,12,7,72
11663,194998,46,55,52,49,64,62,60,69,56,62,65,67,16,11,6,6,14,65
11664,216503,70,72,55,41,61,65,60,71,58,51,66,67,11,8,8,7,6,61
11665,220087,66,63,50,53,56,67,63,66,60,57,62,59,8,14,10,12,7,84
11666,228791,73,72,45,63,59,69,60,71,65,64,76,60,15,11,10,13,15,64
11667,234679,65,67,29,60,47,63,55,66,63,54,66,74,12,13,15,13,11,71
11668,240311,33,32,64,12,62,14,10,36,32,36,52,50,66,64,62,63,62,63
11669,194999,92,87,53,60,60,61,64,85,45,54,69,62,8,7,8,16,9,82
11670,200120,66,56,57,53,66,66,63,64,34,66,61,64,15,10,12,13,6,55
11671,206520,74,72,36,59,52,47,43,73,62,55,79,77,11,9,6,10,16,73
11672,223672,68,68,49,53,62,67,62,65,55,61,73,57,8,9,7,7,16,57
11673,231864,92,83,53,34,56,65,69,82,23,62,62,32,7,14,13,11,11,59
11674,168888,31,34,64,68,65,69,60,51,29,68,33,58,8,10,14,16,16,55
11675,169912,84,84,57,41,53,63,65,84,32,49,72,65,14,16,13,11,16,70
11676,204985,42,42,61,11,62,22,23,57,42,58,35,58,66,61,62,66,60,52
11677,151225,30,30,33,66,52,54,41,64,63,55,32,72,10,7,15,7,6,83
11678,160185,58,68,68,59,61,71,62,71,36,56,60,58,9,7,13,10,8,55
11679,225210,62,58,56,49,63,70,67,61,49,61,57,60,10,7,12,10,16,49
11680,235706,73,71,63,43,57,68,65,78,30,56,66,57,10,12,14,7,7,59
11681,237754,62,64,23,62,33,45,29,66,65,49,66,75,14,6,10,6,13,72
11682,220859,72,80,44,46,61,53,57,82,58,50,80,59,13,9,14,13,15,87
11683,229819,76,62,61,49,57,68,68,72,59,60,73,56,8,12,8,5,14,61
11684,233403,66,60,54,39,63,66,64,63,33,50,60,58,8,8,6,10,13,58
11685,234171,76,68,46,42,60,67,65,66,35,63,34,44,7,5,11,14,9,63
11686,189115,69,67,44,48,54,59,51,66,62,63,73,58,11,15,9,7,8,58
11687,191675,91,78,54,56,57,56,58,74,55,55,82,71,9,16,10,13,15,76
11688,205500,83,85,49,43,61,69,63,91,43,58,52,30,13,9,10,8,10,59
11689,211132,37,42,65,13,62,16,18,33,40,31,34,76,61,65,62,67,61,52
11690,213948,81,76,53,51,56,64,66,73,43,53,65,33,1,1,1,1,1,57
11691,161468,54,54,56,65,61,54,65,48,65,67,53,73,12,10,12,9,13,82
11692,229052,42,56,63,11,62,22,13,33,50,21,22,73,62,63,62,65,66,67
11693,233148,86,81,53,45,57,65,64,75,37,60,70,57,14,11,8,8,12,61
11694,237756,79,74,59,54,54,53,55,79,58,46,71,63,13,5,5,14,11,73
11695,233149,60,59,53,38,59,73,75,81,32,60,64,61,10,8,13,6,10,51
11696,233917,84,90,51,37,57,68,68,82,29,58,54,62,6,11,6,11,7,86
11697,213694,71,65,63,40,59,67,68,72,34,54,55,67,7,16,8,13,10,47
11698,223678,46,56,25,63,41,45,26,54,64,54,54,77,16,8,6,11,12,75
11699,164542,48,31,61,77,55,64,54,55,38,59,41,86,12,7,9,6,13,81
11700,231614,64,65,61,68,53,62,60,55,36,53,51,66,12,9,13,6,8,64
11701,237758,78,68,57,36,57,66,65,65,59,62,68,61,11,7,12,5,7,56
11702,239294,20,27,64,10,57,15,10,32,24,22,19,72,60,64,57,66,69,35
11703,239550,54,55,30,57,36,39,31,35,65,54,58,79,11,14,13,13,6,68
11704,182206,57,54,61,11,62,33,14,56,55,49,32,75,64,61,62,61,64,63
11705,232127,65,65,48,54,57,68,64,69,55,69,73,79,8,8,9,11,8,62
11706,239039,77,74,53,55,59,63,64,70,61,61,76,65,10,11,9,9,7,73
11707,239551,68,66,58,61,67,61,68,72,40,66,38,63,11,10,8,8,13,53
11708,212160,66,63,65,71,48,55,47,44,32,60,52,74,7,9,12,6,15,60
11709,219840,61,74,39,55,56,62,54,53,61,58,74,78,14,15,12,9,16,55
11710,157888,34,54,62,8,61,18,9,51,45,14,40,70,64,62,61,61,64,78
11711,160192,69,61,52,60,64,66,57,63,56,54,44,54,9,10,9,14,15,52
11712,229824,72,77,65,57,56,60,61,61,34,60,62,69,13,12,7,14,10,71
11713,238784,57,66,40,61,51,62,48,65,61,52,74,77,5,8,12,14,15,82
11714,239040,64,71,63,67,59,62,60,59,50,64,64,68,5,14,5,6,9,68
11715,229057,54,54,47,70,53,66,61,57,64,62,77,73,13,15,12,8,14,73
11716,235201,83,74,58,58,52,66,71,74,34,57,64,50,9,11,15,6,15,51
11717,236993,69,66,58,49,57,61,63,69,63,62,69,61,9,12,14,8,11,61
11718,224962,91,84,61,42,51,68,73,91,23,50,58,30,7,13,10,7,12,77
11719,160194,75,73,55,47,57,63,70,72,31,54,47,52,7,13,16,9,10,65
11720,171970,64,69,61,51,66,70,67,71,55,68,87,68,7,14,12,9,10,83
11721,238018,29,16,65,14,60,10,10,30,22,33,26,43,66,65,60,65,63,63
11722,187586,80,86,53,54,57,61,67,83,48,58,61,33,12,9,14,6,11,60
11723,225731,72,77,62,48,63,66,62,57,52,61,60,71,12,9,15,8,15,47
11724,235971,64,58,57,36,60,65,63,69,49,51,67,55,7,10,13,8,12,64
11725,238019,78,76,64,59,59,62,66,75,39,62,68,58,8,13,9,9,11,82
11726,239043,70,69,61,55,55,64,69,73,17,62,61,57,9,10,8,12,9,68
11727,240067,72,70,59,45,59,65,71,56,38,59,51,54,6,14,7,13,7,58
11728,199620,80,80,60,59,48,61,61,76,26,55,71,73,14,6,7,16,16,69
11729,202436,78,75,37,31,56,60,55,84,60,59,66,71,12,10,11,8,14,60
11730,142532,28,36,66,10,58,22,13,40,32,48,27,53,63,66,58,66,61,62
11731,165316,51,63,53,49,61,61,61,65,52,62,76,72,15,13,8,11,12,88
11732,237764,66,66,56,58,62,63,62,65,61,52,69,70,14,13,12,11,14,75
11733,241092,51,56,66,72,48,60,52,38,27,57,60,65,15,8,9,15,7,34
11734,183492,69,64,59,51,62,63,63,73,34,66,57,64,12,9,6,15,14,55
11735,202693,69,66,54,66,57,66,60,68,59,59,70,82,8,15,7,8,6,58
11736,204229,78,73,34,56,53,53,47,76,63,54,66,57,15,7,9,15,12,79
11737,216773,84,78,61,49,52,65,68,79,34,59,61,57,12,6,9,12,12,72
11738,221381,75,76,47,60,61,60,58,67,60,52,77,74,12,16,15,9,16,63
11739,231109,54,61,54,71,59,70,67,57,62,62,56,81,10,9,12,5,6,69
11740,173765,70,76,56,53,64,65,66,75,49,66,73,66,16,9,8,6,7,57
11741,184261,66,64,60,66,59,62,57,73,63,58,61,61,13,16,13,13,8,70
11742,207558,72,76,62,46,59,64,65,72,44,61,76,61,11,13,10,14,14,55
11743,229574,62,68,30,63,40,46,37,55,65,54,66,73,6,8,12,12,13,67
11744,237766,82,83,55,43,59,66,69,84,42,53,81,44,6,10,10,13,5,69
11745,187334,73,73,62,60,52,60,55,68,30,63,70,77,15,6,6,11,8,65
11746,221895,84,70,63,44,57,68,71,94,20,60,76,34,13,9,10,7,11,52
11747,169159,46,38,63,14,61,23,12,56,42,34,33,68,66,63,61,57,70,66
11748,237512,86,77,60,47,58,64,67,73,36,54,68,64,8,8,11,13,9,46
11749,216265,68,77,57,66,48,63,64,59,28,62,59,94,13,8,7,16,8,64
11750,177353,51,53,64,64,63,65,62,61,54,59,82,76,10,13,12,14,8,63
11751,222922,66,65,48,51,66,67,65,79,47,70,55,45,13,11,10,10,12,69
11752,225482,76,73,64,61,43,62,58,70,28,54,64,65,10,10,12,10,12,64
11753,211915,76,70,36,47,54,58,60,80,56,59,78,66,9,7,8,10,10,76
11754,224715,67,64,33,70,43,40,34,57,65,59,59,70,7,9,11,13,10,66
11755,232395,70,66,51,42,65,59,55,69,43,42,56,63,13,8,10,8,5,55
11756,185291,56,55,62,29,56,16,10,52,55,48,27,72,67,62,56,61,66,58
11757,204236,64,60,38,61,55,65,68,85,63,69,65,62,12,10,11,10,14,69
11758,222156,70,69,40,54,57,60,60,65,62,44,66,70,14,9,9,16,7,61
11759,159948,44,42,33,52,43,37,20,45,67,57,68,64,15,15,16,12,12,65
11760,160204,52,59,31,47,53,58,25,50,70,56,60,71,13,9,14,7,15,56
11761,189900,76,73,47,62,60,61,65,68,62,44,72,71,7,10,9,9,9,76
11762,215501,74,64,60,38,58,66,67,73,28,52,73,45,13,11,14,8,8,52
11763,229325,34,36,58,18,53,17,12,31,35,21,43,69,68,58,53,65,66,58
11764,180685,65,66,25,57,42,47,25,72,60,45,72,80,13,9,8,14,8,87
11765,184269,67,66,29,62,39,51,35,57,63,55,71,80,10,11,6,11,6,79
11766,137166,32,33,60,11,61,24,12,48,33,54,32,61,69,60,61,61,67,63
11767,212430,76,84,55,49,59,58,58,77,59,53,69,48,10,10,14,9,7,61
11768,231886,76,78,56,69,54,65,62,74,55,55,83,66,9,13,11,12,6,79
11769,232142,71,68,64,61,49,57,71,65,26,46,66,62,6,7,13,13,10,61
11770,239822,72,69,36,60,52,61,63,60,66,49,55,60,9,10,5,6,8,64
11771,194510,65,70,41,62,58,64,59,60,61,64,82,73,15,16,15,6,7,55
11772,203215,49,48,60,11,57,13,12,43,48,24,21,39,62,60,57,63,65,41
11773,223951,76,72,66,59,53,68,68,71,18,64,48,43,10,9,6,14,8,30
11774,228815,76,80,62,57,51,63,64,66,25,61,68,70,12,8,13,9,13,60
11775,222160,73,74,34,53,52,60,65,70,60,52,71,64,14,14,10,14,9,56
11776,236496,67,63,54,60,65,65,62,66,62,59,62,49,6,13,6,13,11,68
11777,223441,73,69,31,49,53,59,57,64,62,56,62,73,14,12,10,8,10,71
11778,164561,54,53,63,64,53,64,58,53,35,64,51,74,8,14,7,15,12,65
11779,187345,76,78,58,65,55,58,58,54,25,56,69,70,9,11,16,8,16,74
11780,187857,45,44,63,16,67,28,21,52,44,52,42,72,58,63,67,63,67,71
11781,210898,67,73,52,64,47,46,43,74,62,45,71,80,6,10,11,8,16,81
11782,204499,47,50,33,66,42,51,31,31,61,54,62,87,7,13,15,14,10,63
11783,221651,77,73,59,41,63,65,63,76,35,67,76,57,15,7,12,14,14,60
11784,177875,31,31,26,62,45,47,20,40,64,64,65,83,13,16,12,16,8,57
11785,192979,44,67,32,63,40,49,40,50,63,65,75,82,11,10,12,11,10,59
11786,140244,47,44,59,13,62,21,21,61,45,57,36,55,65,59,62,64,66,63
11787,213204,79,74,49,45,60,69,68,86,40,53,62,51,14,14,15,8,6,55
11788,224724,79,82,58,44,59,63,64,55,31,40,64,58,7,7,6,7,15,42
11789,195540,77,77,57,44,62,65,62,72,58,51,81,82,16,16,11,13,15,39
11790,204501,89,90,36,59,51,55,55,79,59,48,77,68,11,9,9,6,12,73
11791,221141,68,79,60,58,51,63,64,65,27,58,74,80,14,8,13,9,13,55
11792,222165,78,72,48,30,60,70,70,82,23,64,54,48,11,10,8,11,9,71
11793,228309,57,57,31,65,49,55,30,55,67,52,63,60,15,9,16,8,7,76
11794,204502,33,39,63,17,60,24,12,56,36,47,18,57,68,63,60,64,65,57
11795,213206,49,44,64,17,62,18,16,48,46,24,32,75,67,64,62,62,64,55
11796,215510,69,69,64,61,51,59,56,57,25,63,62,70,15,14,11,9,15,68
11797,192470,68,67,48,66,62,57,54,67,66,54,74,75,16,12,14,7,11,64
11798,208087,70,71,34,64,55,62,36,71,61,57,67,69,14,10,7,11,16,78
11799,210647,68,72,51,53,61,58,59,67,58,54,71,73,9,8,8,10,11,70
11800,226775,64,58,55,55,61,68,67,62,52,63,70,67,12,9,13,12,9,69
11801,231383,45,48,64,11,59,16,12,40,47,29,30,75,65,64,59,63,65,54
11802,232407,88,85,56,50,56,64,60,64,48,55,75,70,11,14,8,9,6,63
11803,203224,58,53,35,63,52,59,38,57,64,53,55,76,10,8,7,14,8,65
11804,204504,85,87,58,61,58,64,67,77,61,57,52,64,6,14,13,7,11,74
11805,142808,64,52,61,42,65,69,66,66,44,66,52,58,10,6,13,15,6,64
11806,213464,67,72,40,53,61,62,63,66,58,59,82,64,11,10,10,10,13,77
11807,155352,67,59,64,53,67,63,63,57,46,63,61,56,14,12,9,14,11,57
11808,221912,42,47,65,19,60,18,20,32,45,50,27,62,63,65,60,64,69,50
11809,223960,84,77,54,45,52,69,70,83,25,64,59,48,15,11,16,8,13,51
11810,207833,40,48,62,13,62,8,14,38,44,27,45,61,62,62,62,62,68,54
11811,208857,53,55,23,66,45,36,33,45,62,55,70,92,10,13,14,7,6,71
11812,209625,60,64,47,52,60,58,57,63,52,64,74,63,5,14,7,7,11,56
11813,227289,68,73,29,55,60,58,62,74,59,57,74,39,11,12,7,16,6,72
11814,232409,73,70,31,61,39,60,35,39,62,47,66,91,10,10,10,10,10,41
11815,227802,63,43,65,67,51,63,58,54,30,69,78,74,7,10,7,14,12,73
11816,239834,79,77,62,47,57,63,64,71,16,62,67,75,6,9,15,8,14,73
11817,211931,85,85,55,50,59,62,62,74,58,55,78,50,8,8,11,10,9,60
11818,212443,55,54,43,55,44,57,38,51,64,60,46,70,16,16,7,14,10,72
11819,213211,74,77,40,57,53,57,56,72,63,58,68,74,10,9,10,7,13,68
11820,239323,62,52,64,67,46,55,59,51,22,57,57,78,9,6,10,14,14,64
11821,176347,68,58,36,65,48,56,57,35,62,50,71,80,13,16,12,14,11,60
