,ID,name,full_name,club,age,league,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,position,preferred_foot
9757,206562,L. Thompson,Louis Thompson,Norwich City,22,English Championship,Wales,925000.0,9000.0,1900000.0,66,74,mid,Right
9758,221666,L. Mulholland,Luke Mulholland,Real Salt Lake,28,USA Major League Soccer,England,650000.0,3000.0,943000.0,66,66,mid,Right
9759,231394,Hildeberto Pereira,Hildeberto José Morgado Pereira,Legia Warszawa,21,Polish Ekstraklasa,Portugal,1000000.0,2000.0,1600000.0,66,78,wb,Right
9760,238562,P. Hoffmann,Philipp Hoffmann,SC Preußen Münster,25,German 3. Liga,Germany,775000.0,1000.0,1200000.0,66,68,mid,Right
9761,188386,E. Butin,Edouard Butin,Stade Brestois 29,29,French Ligue 2,France,650000.0,3000.0,1100000.0,66,66,st,Right
9762,206563,J. Holt,Jason Holt,Rangers,24,Scottish Premiership,Scotland,825000.0,12000.0,1500000.0,66,70,mid,Right
9763,208099,I. Runje,Ivan Runje,Jagiellonia Białystok,26,Polish Ekstraklasa,Croatia,650000.0,3000.0,926000.0,66,68,cb,Right
9764,210147,M. Al Harbi,Mansour Al Harbi,Al Ahli,29,Saudi Professional League,Saudi Arabia,475000.0,10000.0,808000.0,66,66,wb,Left
9765,224995,W. Pacheco,Walmer Pacheco,La Equidad,22,Colombian Primera A,Colombia,800000.0,1000.0,1200000.0,66,74,wb,Right
9766,159972,N. Birones,Nozomi Birones,San Luis de Quillota,33,Chilian Primera División,Chile,260000.0,1000.0,351000.0,66,66,mid,Left
9767,239844,G. Torres,Gerson Torres,Club América,19,Mexican Liga MX,Costa Rica,850000.0,8000.0,1600000.0,66,72,mid,Left
9768,189412,L. Damour,Loïc Damour,Cardiff City,26,English Championship,France,700000.0,8000.0,1400000.0,66,70,mid,Right
9769,193252,T. Schrammel,Thomas Schrammel,SK Rapid Wien,29,Austrian Bundesliga,Austria,475000.0,6000.0,689000.0,66,66,wb,Left
9770,199909,P. Pervan,Pavao Pervan,LASK Linz,29,Austrian Bundesliga,Austria,525000.0,4000.0,801000.0,66,68,gk,Right
9771,203749,S. Bradley,Sonny Bradley,Plymouth Argyle,25,English League One,England,700000.0,3000.0,1300000.0,66,70,cb,Left
9772,204773,M. Jeannin,Mehdi Jeannin,Clermont Foot 63,26,French Ligue 2,Algeria,575000.0,2000.0,1000000.0,66,70,gk,Right
9773,212709,T. Kemp,Taylor Kemp,D.C. United,26,USA Major League Soccer,United States,625000.0,2000.0,953000.0,66,67,wb,Left
9774,220901,David Raya,David Raya Martin,Blackburn Rovers,21,English League One,Spain,800000.0,2000.0,1600000.0,66,76,gk,Right
9775,164581,M. de Jong,Marcel de Jong,Vancouver Whitecaps FC,30,USA Major League Soccer,Canada,475000.0,2000.0,713000.0,66,66,wb,Left
9776,181477,N. Boogaard,Nigel Boogaard,Newcastle Jets,30,Australian A-League,Australia,475000.0,2000.0,594000.0,66,66,cb,Right
9777,206054,S. Gündüz,Selim Gündüz,VfL Bochum,23,German 2. Bundesliga,Germany,850000.0,5000.0,1400000.0,66,71,mid,Right
9778,208614,A. Uryga,Alan Uryga,Wisła Płock,23,Polish Ekstraklasa,Poland,675000.0,2000.0,962000.0,66,68,cb,Right
9779,151270,J. Coppinger,James Coppinger,Doncaster Rovers,36,English League One,England,220000.0,2000.0,385000.0,66,66,mid,Right
9780,231910,Kim Gun Hee,Gun Hee Kim,Suwon Samsung Bluewings,22,Korean K League Classic,Korea Republic,900000.0,3000.0,1400000.0,66,72,st,Right
9781,236518,A. Nordin,Arnaud Nordin,AS Nancy Lorraine,19,French Ligue 2,France,1100000.0,6000.0,,66,78,wing,Left
9782,202215,J. Willis,Joe Willis,Houston Dynamo,28,USA Major League Soccer,United States,550000.0,2000.0,866000.0,66,68,gk,Right
9783,215527,F. Heerkens,Freek Heerkens,Willem II,27,Holland Eredivisie,Netherlands,525000.0,3000.0,761000.0,66,66,cb,Right
9784,159975,I. Jarano,Isaac Jarano,CD O'Higgins,33,Chilian Primera División,Chile,400000.0,2000.0,560000.0,66,66,mid,Left
9785,228327,F. Azemi,Fitim Azemi,Vålerenga Fotball,25,Norwegian Eliteserien,Norway,875000.0,2000.0,1200000.0,66,71,wing,Right
9786,169447,M. McGlinchey,Michael McGlinchey,Wellington Phoenix,30,Australian A-League,New Zealand,600000.0,2000.0,750000.0,66,66,mid,Right
9787,176103,Z. Ljubijankič,Zlatan Ljubijankič,Urawa Red Diamonds,33,Japanese J1 League,Slovenia,400000.0,4000.0,500000.0,66,66,st,Right
9788,179687,J. Martínez,José Joaquín Martínez,Pachuca,30,Mexican Liga MX,Mexico,475000.0,8000.0,808000.0,66,66,wb,Right
9789,205288,Fernando,Fernando Martínez Rubio,UD Almería,27,Spanish Segunda División,Spain,575000.0,2000.0,963000.0,66,70,gk,Right
9790,202985,Kim Dae Ho,Dae Ho Kim,Pohang Steelers,29,Korean K League Classic,Korea Republic,475000.0,3000.0,594000.0,66,66,wb,Left
9791,138729,K. Risgård,Kasper Risgård,Aalborg BK,34,Danish Superliga,Denmark,325000.0,5000.0,406000.0,66,66,mid,Right
9792,219625,F. Cardozo,Facundo Cardozo,Arsenal de Sarandí,22,Argentinian Superliga,Argentina,750000.0,3000.0,1200000.0,66,72,cb,Left
9793,241129,N. Trujic,Nikola Trujic,FC Tosno,25,Russian Premier League,Serbia,850000.0,7000.0,1400000.0,66,70,st,Left
9794,202730,Gerson,Gerson Guimarães Ferreira,Gangwon FC,25,Korean K League Classic,Brazil,675000.0,3000.0,,66,69,cb,Right
9795,214762,N. Avellaneda,Nicolás Avellaneda,Club Atlético Lanús,24,Argentinian Superliga,Argentina,700000.0,3000.0,1200000.0,66,74,gk,Right
9796,215786,Y. Boé-Kane,Yann Boé-Kane,AC Ajaccio,26,French Ligue 2,France,700000.0,2000.0,1300000.0,66,70,mid,Right
9797,234730,V. Rosier,Valentin Rosier,Dijon FCO,20,French Ligue 1,France,750000.0,4000.0,1700000.0,66,72,wb,Right
9798,223979,Paolo Fernandes,Paolo Fernándes Cantin,NAC Breda,18,Holland Eredivisie,Spain,1200000.0,2000.0,2400000.0,66,79,mid,Left
9799,232683,T. Nakamura,Taisuke Nakamura,Júbilo Iwata,27,Japanese J1 League,Japan,525000.0,2000.0,656000.0,66,66,wb,Left
9800,169451,M. Gardyne,Michael Gardyne,Ross County FC,31,Scottish Premiership,Scotland,575000.0,3000.0,1000000.0,66,66,mid,Right
9801,236267,D. Aimar,Darío Aimar,unknown,22,unknown,Ecuador,0.0,0.0,,66,74,cb,Right
9802,193771,A. Wildig,Aaron Wildig,Morecambe,25,English League Two,England,825000.0,3000.0,1500000.0,66,70,mid,Right
9803,214508,C. Pérez,Camilo Pérez,Águilas Doradas,31,Colombian Primera A,Colombia,425000.0,1000.0,574000.0,66,66,cb,Right
9804,228332,H. Choudhury,Hamza Choudhury,Leicester City,19,English Premier League,England,875000.0,8000.0,1800000.0,66,76,mid,Right
9805,229868,D. Mignanelli,Daniele Mignanelli,Ascoli,24,Italian Serie B,Italy,700000.0,1000.0,1100000.0,66,70,wb,Left
9806,237548,O. Haddadi,Oussama Haddadi,Dijon FCO,25,French Ligue 1,Tunisia,700000.0,5000.0,1500000.0,66,71,wb,Left
9807,179692,C. Davies,Charlie Davies,Philadelphia Union,31,USA Major League Soccer,United States,575000.0,3000.0,863000.0,66,66,st,Right
9808,199917,J. Forster-Caskey,Jake Forster-Caskey,Charlton Athletic,23,English League One,England,975000.0,4000.0,1900000.0,66,75,mid,Left
9809,226541,U. Zeybek,Uygar Zeybek,Fenerbahçe SK,22,Turkish Süper Lig,Turkey,975000.0,14000.0,2000000.0,66,75,mid,Right
9810,227565,Tropi,Carlos Carbonell Gil,Lorca Deportiva CF,22,Spanish Segunda División,Spain,775000.0,6000.0,,66,73,mid,Right
9811,231405,E. Mbende,Emmanuel Mbende,Chemnitzer FC,21,German 3. Liga,Germany,775000.0,1000.0,1300000.0,66,73,cb,Right
9812,111085,Abel Gómez,Abel Gómez Moreno,Lorca Deportiva CF,35,Spanish Segunda División,Spain,150000.0,2000.0,233000.0,66,66,mid,Right
9813,53741,L. Holmes,Lee Holmes,Exeter City,30,English League Two,England,600000.0,4000.0,1100000.0,66,66,mid,Left
9814,205038,F. Helstrup,Frederik Helstrup,Arka Gdynia,24,Polish Ekstraklasa,Denmark,775000.0,2000.0,1200000.0,66,73,cb,Left
9815,214510,L. Mosquera,Luis Mosquera,Águilas Doradas,28,Colombian Primera A,Colombia,650000.0,1000.0,878000.0,66,66,wb,Left
9816,221934,S. Scougall,Stefan Scougall,St. Johnstone FC,24,Scottish Premiership,Scotland,875000.0,2000.0,1700000.0,66,72,mid,Left
9817,169198,M. Jiménez,Marco Jiménez,Querétaro,36,Mexican Liga MX,Mexico,90000.0,2000.0,153000.0,66,66,mid,Right
9818,235502,Luisinho,Luis Gustavo Melere Silva,Al Faisaly,26,Saudi Professional League,Brazil,750000.0,7000.0,1300000.0,66,67,mid,Right
9819,239342,H. Koffi,Hervé Koffi,LOSC Lille,20,French Ligue 1,Burkina Faso,875000.0,6000.0,1900000.0,66,77,gk,Right
9820,178414,K. Luijckx,Kees Luijckx,SønderjyskE,31,Danish Superliga,Netherlands,425000.0,4000.0,531000.0,66,66,cb,Right
9821,199407,D. Post,Danny Post,VVV-Venlo,28,Holland Eredivisie,Netherlands,525000.0,4000.0,761000.0,66,66,mid,Right
9822,211439,T. Gabuza,Thamsanqa Gabuza,Orlando Pirates,29,South African PSL,South Africa,650000.0,1000.0,1400000.0,66,66,st,Right
9823,215279,T. Albutat,Tim Albutat,MSV Duisburg,24,German 2. Bundesliga,Germany,775000.0,2000.0,1400000.0,66,73,mid,Right
9824,237551,T. Ephestion,Thomas Ephestion,RC Lens,22,French Ligue 2,France,975000.0,3000.0,2000000.0,66,75,mid,Left
9825,188399,A. Dercho,Alexander Dercho,VfL Osnabrück,30,German 3. Liga,Germany,475000.0,1000.0,689000.0,66,66,wb,Left
9826,211952,M. Thiel,Maximilian Thiel,1. FC Heidenheim,24,German 2. Bundesliga,Germany,875000.0,5000.0,1500000.0,66,72,mid,Left
9827,148720,H. Hauger,Henning Hauger,Strømsgodset IF,31,Norwegian Eliteserien,Norway,425000.0,2000.0,531000.0,66,66,mid,Right
9828,176368,Kim Chang Soo,Chang Soo Kim,Ulsan Hyundai Horang-i,31,Korean K League Classic,Korea Republic,425000.0,2000.0,531000.0,66,66,wb,Right
9829,143601,M. Rosales,Mauro Rosales,Vancouver Whitecaps FC,36,USA Major League Soccer,Argentina,220000.0,2000.0,330000.0,66,66,mid,Right
9830,217585,B. Kuipers,Bas Kuipers,ADO Den Haag,22,Holland Eredivisie,Netherlands,700000.0,3000.0,1100000.0,66,70,cb,Left
9831,221425,K. Nagasawa,Kazuki Nagasawa,Urawa Red Diamonds,25,Japanese J1 League,Japan,775000.0,4000.0,1000000.0,66,67,mid,Right
9832,226801,S. Abdul-Salaam,Saad Abdul-Salaam,Sporting Kansas City,25,USA Major League Soccer,United States,675000.0,2000.0,1100000.0,66,69,wb,Right
9833,169713,S. Cummings,Shaun Cummings,Rotherham United,28,English League One,Jamaica,500000.0,4000.0,875000.0,66,66,wb,Right
9834,231410,Brahim Díaz,Brahim Díaz,Manchester City,17,English Premier League,Spain,1300000.0,15000.0,3200000.0,66,85,mid,Right
9835,232946,K. Taketomi,Kosuke Taketomi,Kashiwa Reysol,26,Japanese J1 League,Japan,700000.0,4000.0,875000.0,66,66,mid,Right
9836,240114,Cleylton Santos,José Cleylton Santos,CF Os Belenenses,24,Portuguese Primeira Liga,Brazil,700000.0,2000.0,1500000.0,66,70,cb,Right
9837,188146,A. Lippini,Anthony Lippini,Tours FC,28,French Ligue 2,France,500000.0,2000.0,875000.0,66,66,cb,Right
9838,191218,D. Jaković,Dejan Jaković,unknown,31,unknown,Canada,0.0,0.0,,66,66,cb,Right
9839,189171,A. Chicksen,Adam Chicksen,Bradford City,25,English League One,England,675000.0,3000.0,1200000.0,66,69,wb,Left
9840,194035,N. Miatke,Nils Miatke,FSV Zwickau,27,German 3. Liga,Germany,600000.0,1000.0,915000.0,66,67,wb,Left
9841,212980,B. Dabanli,Berkay Dabanli,Rot-Weiß Erfurt,27,German 3. Liga,Turkey,650000.0,1000.0,991000.0,66,69,cb,Right
9842,230132,D. Dražić,Dejan Dražić,RC Celta de Vigo,21,Spanish Primera División,Serbia,1000000.0,6000.0,2400000.0,66,76,wing,Right
9843,234740,M. El Hankouri,Mo El Hankouri,Willem II,20,Holland Eredivisie,Morocco,1200000.0,4000.0,,66,78,mid,Right
9844,236532,R. Koch,Robin Koch,SC Freiburg,20,German Bundesliga,Germany,925000.0,5000.0,1900000.0,66,76,cb,Right
9845,178164,K. Madsen,Kim André Madsen,Strømsgodset IF,28,Norwegian Eliteserien,Norway,525000.0,2000.0,656000.0,66,66,cb,Right
9846,181492,R. Cornthwaite,Robert Cornthwaite,Western Sydney Wanderers,31,Australian A-League,Australia,425000.0,3000.0,531000.0,66,66,cb,Right
9847,169461,M. O'Connor,Michael O'Connor,Notts County,29,English League Two,Northern Ireland,625000.0,6000.0,1100000.0,66,66,mid,Right
9848,235253,P. Kammerbauer,Patrick Kammerbauer,1. FC Nürnberg,20,German 2. Bundesliga,Germany,1000000.0,3000.0,1800000.0,66,78,wb,Right
9849,239861,A. Fadlalla,Abdelkarim Fadlalla,KAS Eupen,23,Belgian First Division A,Qatar,750000.0,3000.0,1200000.0,66,72,wb,Left
9850,214774,J. Valdez Chamorro,Jorge Valdez Chamorro,Club Atlético Lanús,23,Argentinian Superliga,Argentina,900000.0,4000.0,1500000.0,66,73,mid,Right
9851,225782,A. Maitland-Niles,Ainsley Maitland-Niles,Arsenal,19,English Premier League,England,1200000.0,13000.0,3000000.0,66,79,mid,Right
9852,189942,A. Ligi,Alessandro Ligi,Carpi,27,Italian Serie B,Italy,550000.0,1000.0,853000.0,66,66,cb,Right
9853,190454,S. Ringstad,Stian Ringstad,Strømsgodset IF,25,Norwegian Eliteserien,Norway,675000.0,1000.0,894000.0,66,69,wb,Left
9854,223479,S. Sukharev,Sergey Sukharev,FC Tosno,30,Russian Premier League,Russia,475000.0,6000.0,736000.0,66,66,cb,Right
9855,159991,J. Pardaneos,Juan Pardaneos,Club de Deportes Temuco,25,Chilian Primera División,Chile,700000.0,1000.0,945000.0,66,66,mid,Right
9856,229879,D. Romney,Dave Romney,LA Galaxy,24,USA Major League Soccer,United States,775000.0,2000.0,1300000.0,66,73,cb,Left
9857,200952,M. Könnecke,Mike Könnecke,FSV Zwickau,28,German 3. Liga,Germany,650000.0,1000.0,943000.0,66,66,mid,Right
9858,201208,D. Henry,Doneil Henry,West Ham United,24,English Premier League,Canada,750000.0,17000.0,1600000.0,66,72,cb,Right
9859,220152,Y. Baraye,Yves Baraye,Parma,25,Italian Serie B,Senegal,775000.0,2000.0,1300000.0,66,68,f_mid,Right
9860,229624,Sergi Guardiola,Sergio Guardiola Navarro,Córdoba CF,26,Spanish Segunda División,Spain,825000.0,4000.0,1400000.0,66,69,f_mid,Left
9861,193272,S. Şahin-Radlinger,Samuel Şahin-Radlinger,Hannover 96,24,German Bundesliga,Austria,600000.0,6000.0,1100000.0,66,70,gk,Right
9862,200697,R. Tafazolli,Ryan Tafazolli,Peterborough United,25,English League One,England,700000.0,3000.0,1300000.0,66,70,cb,Left
9863,139257,D. Lopar,Daniel Lopar,FC St. Gallen,32,Swiss Super League,Switzerland,375000.0,3000.0,544000.0,66,66,gk,Right
9864,205049,N. Ansell,Nick Ansell,Tondela,23,Portuguese Primeira Liga,Australia,750000.0,2000.0,1700000.0,66,72,cb,Right
9865,221177,J. Bègue,Julien Bègue,Bourg en Bresse Péronnas 01,23,French Ligue 2,France,900000.0,2000.0,1800000.0,66,72,mid,Left
9866,229625,S. Rapp,Simone Rapp,FC Thun,24,Swiss Super League,Switzerland,875000.0,5000.0,1300000.0,66,71,mid,Right
9867,232697,L. Geminiani,Lautaro Geminiani,Club Atlético Patronato,26,Argentinian Superliga,Argentina,650000.0,3000.0,991000.0,66,69,wb,Right
9868,235257,Pedro Pinto,Pedro Manuel da Mota Pinto,Vitória Setúbal,22,Portuguese Primeira Liga,Portugal,700000.0,2000.0,1500000.0,66,70,cb,Right
9869,239865,Y. Ahmed,Yasser Ahmed,C.D. Leonesa S.A.D.,23,Spanish Segunda División,Qatar,725000.0,2000.0,1200000.0,66,71,cb,Left
9870,177657,A. Nordvik,Andreas Nordvik,Viking FK,30,Norwegian Eliteserien,Norway,475000.0,2000.0,594000.0,66,66,cb,Left
9871,7674,F. Coppola,Ferdinando Coppola,Hellas Verona,39,Italian Serie A,Italy,40000.0,3000.0,72000.0,66,66,gk,Right
9872,208122,V. Agardius,Viktor Agardius,Kalmar FF,27,Swedish Allsvenskan,Sweden,600000.0,2000.0,795000.0,66,67,wb,Left
9873,169210,G. Venegas,Gerardo Venegas,Puebla,33,Mexican Liga MX,Mexico,260000.0,3000.0,429000.0,66,66,cb,Left
9874,52474,B. Riise,Bjørn Helge Riise,Aalesunds FK,34,Norwegian Eliteserien,Norway,325000.0,2000.0,406000.0,66,66,wb,Right
9875,223227,K. Vermeulen,Kevin Vermeulen,Excelsior,26,Holland Eredivisie,Netherlands,775000.0,3000.0,1200000.0,66,68,f_mid,Right
9876,225019,R. Cisneros,Ronaldo Cisneros,Santos Laguna,20,Mexican Liga MX,Mexico,1300000.0,5000.0,2900000.0,66,79,st,Right
9877,235515,Benito,Benito Ramírez del Toro,UD Las Palmas,21,Spanish Primera División,Spain,1200000.0,5000.0,2600000.0,66,78,mid,Left
9878,202748,Ko Moo Yeol,Moo Yeol Ko,Jeonbuk Hyundai Motors,26,Korean K League Classic,Korea Republic,700000.0,4000.0,910000.0,66,66,mid,Left
9879,212732,D. Remick,Dylan Remick,Houston Dynamo,26,USA Major League Soccer,United States,625000.0,2000.0,984000.0,66,68,wb,Left
9880,226044,R. Vargas,Rodrigo Vargas,unknown,22,unknown,Bolivia,0.0,0.0,,66,69,st,Right
9881,233980,Jallyson Neto,Jallyson Caio Neto Jardim,Sport Club do Recife,25,Campeonato Brasileiro Série A,Brazil,550000.0,4000.0,1000000.0,66,66,wb,Left
9882,188924,T. Socha,Tadeusz Socha,Arka Gdynia,29,Polish Ekstraklasa,Poland,475000.0,3000.0,641000.0,66,66,wb,Right
9883,200701,G. Beretta,Giacomo Beretta,Foggia,25,Italian Serie B,Italy,850000.0,2000.0,1400000.0,66,70,wing,Right
9884,222461,Rochinha,Diogo Filipe Rocha Costa,Boavista FC,22,Portuguese Primeira Liga,Portugal,950000.0,2000.0,2200000.0,66,74,mid,Right
9885,209662,M. Rosheuvel,Mikhail Rosheuvel,Roda JC Kerkrade,26,Holland Eredivisie,Netherlands,700000.0,3000.0,1000000.0,66,66,mid,Right
9886,241406,J. Intriago,Jefferson Intriago,unknown,21,unknown,Ecuador,0.0,0.0,,66,75,mid,Right
9887,202495,S. Saad,Soony Saad,Sporting Kansas City,24,USA Major League Soccer,Lebanon,825000.0,3000.0,1300000.0,66,69,wing,Right
9888,212223,S. Maguire,Sean Maguire,Preston North End,23,English Championship,Republic of Ireland,1000000.0,4000.0,2100000.0,66,75,st,Right
9889,224511,E. Bonifacio,Ezequiel Bonifacio,Gimnasia y Esgrima La Plata,23,Argentinian Superliga,Argentina,750000.0,4000.0,1300000.0,66,73,wb,Right
9890,214016,H. Mojica,Hárrison Mojica,Asociacion Deportivo Cali,24,Colombian Primera A,Colombia,700000.0,1000.0,1000000.0,65,69,f_mid,Left
9891,163584,P. Robinson,Paul Robinson,AFC Wimbledon,35,English League One,England,130000.0,2000.0,228000.0,65,65,cb,Right
9892,232192,C. Martins Pereira,Christopher Martins Pereira,Olympique Lyonnais,20,French Ligue 1,Luxembourg,850000.0,10000.0,1800000.0,65,77,cb,Right
9893,234496,O. Bogle,Omar Bogle,Cardiff City,23,English Championship,England,775000.0,8000.0,1600000.0,65,72,st,Left
9894,228353,G. Hendrickx,Gaëtan Hendrickx,Sporting Charleroi,22,Belgian First Division A,Belgium,725000.0,4000.0,1200000.0,65,71,mid,Right
9895,235521,Carbonell,Àlex Carbonell Vallés,CF Reus Deportiu,19,Spanish Segunda División,Spain,900000.0,1000.0,1600000.0,65,76,mid,Right
9896,235777,S. Konde,Sekou Konde,Amkar Perm,24,Russian Premier League,Guinea,650000.0,5000.0,1100000.0,65,72,cb,Right
9897,188417,A. Fernández,Álvaro Fernández,San Martín de San Juan,31,Argentinian Superliga,Uruguay,475000.0,3000.0,689000.0,65,65,mid,Right
9898,196353,C. Hussey,Chris Hussey,Swindon Town,28,English League Two,England,425000.0,11000.0,,65,65,wb,Left
9899,214274,J. Chunga,José Chunga,CPD Junior Barranquilla,25,Colombian Primera A,Colombia,500000.0,1000.0,738000.0,65,69,gk,Right
9900,216834,M. Perez,Manuel Perez,Clermont Foot 63,26,French Ligue 2,France,625000.0,2000.0,1100000.0,65,66,mid,Right
9901,233730,Y. Meité,Yakou Meité,FC Sochaux-Montbéliard,21,French Ligue 2,Ivory Coast,975000.0,8000.0,,65,77,wing,Left
9902,235266,C. Früchtl,Christian Früchtl,FC Bayern Munich,17,German Bundesliga,Germany,975000.0,6000.0,2600000.0,65,86,gk,Left
9903,240898,Francis,Francisco Guerrero Martín,Real Betis Balompié,21,Spanish Primera División,Spain,850000.0,5000.0,2000000.0,65,74,mid,Right
9904,201219,D. Giorico,Daniele Giorico,Carpi,25,Italian Serie B,Italy,675000.0,1000.0,1100000.0,65,69,mid,Right
9905,207619,W. Creavalle,Warren Creavalle,Philadelphia Union,26,USA Major League Soccer,Guyana,550000.0,2000.0,866000.0,65,67,mid,Right
9906,214019,D. Giraldo,Daniel Giraldo,Asociacion Deportivo Cali,25,Colombian Primera A,Colombia,625000.0,1000.0,1000000.0,65,71,mid,Right
9907,156675,A. Considine,Andrew Considine,Aberdeen,30,Scottish Premiership,Scotland,400000.0,3000.0,700000.0,65,65,cb,Left
9908,232963,T. Kanamori,Takeshi Kanamori,Kashima Antlers,23,Japanese J1 League,Japan,800000.0,4000.0,1200000.0,65,73,mid,Right
9909,234755,E. Chirambadare,Edmore Chirambadare,Kaizer Chiefs,25,South African PSL,Zimbabwe,675000.0,1000.0,1500000.0,65,68,mid,Left
9910,191235,C. Menz,Christoph Menz,Rot-Weiß Erfurt,28,German 3. Liga,Germany,450000.0,1000.0,653000.0,65,65,cb,Right
9911,200196,O. Gaona Lugo,Orlando Gaona Lugo,Bahía Blanca,26,Argentinian Superliga,Paraguay,575000.0,4000.0,834000.0,65,65,mid,Right
9912,205572,H. Zeinstra,Harm Zeinstra,Heracles Almelo,27,Holland Eredivisie,Netherlands,450000.0,3000.0,709000.0,65,67,gk,Right
9913,212228,I. Toney,Ivan Toney,Wigan Athletic,21,English League One,England,975000.0,14000.0,,65,77,st,Right
9914,221700,No Dong Geon,Dong Geon No,Pohang Steelers,25,Korean K League Classic,Korea Republic,525000.0,2000.0,,65,70,gk,Right
9915,180740,N. Topor-Stanley,Nikolai Topor-Stanley,Newcastle Jets,32,Australian A-League,Australia,300000.0,2000.0,375000.0,65,65,cb,Left
9916,228101,G. Cotugno,Guillermo Cotugno,Real Oviedo,22,Spanish Segunda División,Uruguay,750000.0,2000.0,1400000.0,65,75,cb,Right
9917,229381,P. Rojas,Pablo Rojas,Jaguares Fútbol Club,25,Colombian Primera A,Colombia,650000.0,1000.0,926000.0,65,66,mid,Right
9918,200710,Palatsí,Jorge Palatsí Gallego,C.D. Leonesa S.A.D.,29,Spanish Segunda División,Spain,450000.0,2000.0,731000.0,65,67,gk,Right
9919,206086,H. Toffolo,Harry Toffolo,Doncaster Rovers,21,English League One,England,750000.0,7000.0,,65,75,wb,Left
9920,214534,A. Tapia,Anthony Tapia,Corporación Club Deportivo Tuluá,30,Colombian Primera A,Colombia,500000.0,1000.0,675000.0,65,65,f_mid,Right
9921,225542,C. Colkett,Charlie Colkett,Vitesse,20,Holland Eredivisie,England,875000.0,3000.0,1500000.0,65,75,mid,Left
9922,232454,Y. Hiraoka,Yasuhiro Hiraoka,Vegalta Sendai,31,Japanese J1 League,Japan,375000.0,2000.0,469000.0,65,65,cb,Right
